Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
065968af2b1a28ba12015181abd81b31e3f2ed04a4580eddb019cbc49f09d0e9,2013-05,Dorset Police,Dorset Police,-2.816104,50.731920,On or near MAIN STREET,E01020517,West Dorset 007B,Investigation complete; no suspect identified
e8c08455aff253dd8159e2a691a846992c490a6a879eb1195be4788f2e104e82,2013-05,Dorset Police,Dorset Police,-1.867446,50.743660,On or near GREEN ROAD,E01015378,Bournemouth 010E,Investigation complete; no suspect identified
7bf8531752bef468377c3840e12f5f041531fb53ddf43247cab594037083e28a,2013-05,Dorset Police,Dorset Police,-1.887286,50.874810,On or near HAYWARD WAY,E01020415,East Dorset 003E,Investigation complete; no suspect identified
f0e1e00e30c6ffc05bb4997ad4043e3315a30b7954e678ae06877bbf1e181841,2013-05,Dorset Police,Dorset Police,-1.882162,50.826695,On or near SUMMERCROFT WAY,E01020423,East Dorset 006C,Investigation complete; no suspect identified
65af43a577f75660cb4353db38f94e7a84d3ca8da8a84c62256d356d21a35aec,2013-05,Dorset Police,Dorset Police,-2.455178,50.613349,On or near QUEBEC PLACE,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
46e9797d7f8c1ee152ecfc9bd732bab61dc76af9d93875fc0f6527eb684097c6,2013-05,Dorset Police,Dorset Police,-2.315916,50.915882,On or near GLUE HILL,E01020458,North Dorset 004D,Investigation complete; no suspect identified
01b34b74297bdcaf7837c921e9a49c6ccf1da1bf72296cb3f8d10d68ca9b2261,2013-05,Dorset Police,Dorset Police,-2.502345,50.917962,On or near KINGS CLOSE,E01020508,West Dorset 002B,Investigation complete; no suspect identified
bc300b4ef1f25a274959c49576d3d6d1b7d5f15f559da70846e908a37f717072,2013-05,Dorset Police,Dorset Police,-2.074132,50.799627,On or near BALL'S LANE,E01020409,East Dorset 005C,Investigation complete; no suspect identified
02f9c6c5225cea2ae74000058581ac23170a1d9874f97dd78596b7bd30c0fe24,2013-05,Dorset Police,Dorset Police,-2.087209,50.720339,On or near FIR AVENUE,E01020476,Purbeck 003A,Investigation complete; no suspect identified
fb32a61f8c20a92574b37f71f71567735a4b59f9a665e8d13e60a67ef6b94169,2013-05,Dorset Police,Dorset Police,-1.990356,50.799497,On or near PYE LANE,E01020428,East Dorset 010C,Investigation complete; no suspect identified
b4e427b11d7619d746a25c22a193a48c4d91cce8af7f785b8e7b8ea560ecf287,2013-05,Dorset Police,Dorset Police,-2.160074,50.860285,On or near ALBERT STREET,E01020439,North Dorset 007E,Investigation complete; no suspect identified
e8e114a0e3500344c2097ad5e3979651cccd0eb335d1cc6816bff7bee7ef81b5,2013-05,Dorset Police,Dorset Police,-2.161590,50.850715,On or near SCHOOL LANE,E01020452,North Dorset 006B,Investigation complete; no suspect identified
3d52542145c1a141f78ba714223d8e8e220e4559d9e5327c24ea6ead68b77f38,2013-05,Dorset Police,Dorset Police,-2.301185,50.927782,On or near Parking Area,E01020459,North Dorset 004E,Investigation complete; no suspect identified
4f4f1f457f9ac42c26deba89703f142a05e5532934428c750597425a02ade604,2013-05,Dorset Police,Dorset Police,-2.110432,50.686606,On or near Supermarket,E01020485,Purbeck 003C,Investigation complete; no suspect identified
f56b1e3cfecd28848d6859e9461e7be7fd8b6a7d476094707e27679c3ce519e3,2013-05,Dorset Police,Dorset Police,-2.178437,50.675712,On or near Park/Open Space,E01020489,Purbeck 004A,Investigation complete; no suspect identified
b83d397f9f08ccff58eeaac88d377a62adcdbc3d5196634d7dea4ab1ed064c7d,2013-05,Dorset Police,Dorset Police,-2.719977,50.699559,On or near COMMON LANE,E01020507,West Dorset 007A,Investigation complete; no suspect identified
3c51ea31a4ac7815a570af4ed3abf54a2da85f30be4360603da7af0b8a9b0a29,2013-05,Dorset Police,Dorset Police,-2.426639,50.705076,On or near HIGHGROVE CLOSE,E01020519,West Dorset 010B,Investigation complete; no suspect identified
dc1870443a3841819e0a24a5b83f7f036d815917a507762269e750d647cdaf1d,2013-05,Dorset Police,Dorset Police,-2.445671,50.703449,On or near DIANA CLOSE,E01020524,West Dorset 010E,Investigation complete; no suspect identified
e502a5e128b2b16eb4faed96a62e041cf49296155f032b51e35b126a5202b5c6,2013-05,Dorset Police,Dorset Police,-2.453203,50.618114,On or near LENNOX STREET,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
9807b63a9b54e6fcf4683a82399b88d79233600c28e73008ff6cf6067e4d9939,2013-05,Dorset Police,Dorset Police,-2.001623,50.805631,On or near THE BROADS,E01020410,East Dorset 005D,Investigation complete; no suspect identified
7cea9a3c819ab239ca58a15e910e245dbc6a93a27b80216e12c9f4cab5a6a98b,2013-05,Dorset Police,Dorset Police,-2.585973,50.927733,On or near Pedestrian Subway,E01020497,West Dorset 002A,Investigation complete; no suspect identified
a342de8c03a78456b607e0141d12c2eea9b7819d72548bd9ebc9438156242107,2013-05,Dorset Police,Dorset Police,-1.879902,50.827565,On or near BRAESIDE ROAD,E01020423,East Dorset 006C,Investigation complete; no suspect identified
0307b55fa6af28bf88eea87209f0cffafa13fe0d9e2343c74bbd126886201d63,2013-05,Dorset Police,Dorset Police,-1.888694,50.826341,On or near MARY LANE,E01020422,East Dorset 006B,Investigation complete; no suspect identified
367521b0ac232253b3e3a25acd16ed72176169679c743bc7df2ef950f473a124,2013-05,Dorset Police,Dorset Police,-2.140217,50.833819,On or near GREENFIELD ROAD,E01020453,North Dorset 006C,Investigation complete; no suspect identified
e64fd6ab0b05d09cc54f03c6f1da67235de3e1953808eb74e21b7b20df8bb7c5,2013-05,Dorset Police,Dorset Police,-2.110442,50.684501,On or near TANNER'S LANE,E01020485,Purbeck 003C,Investigation complete; no suspect identified
10541d57cc1d1e23d0924532fef1f9d119f1913e7d4be35b78d0a46fe4e46a51,2013-05,Dorset Police,Dorset Police,-2.772212,50.845033,On or near MANOR VALE,E01020494,West Dorset 003A,Investigation complete; no suspect identified
1c40dd342d006564cab08a0242b9025ef62e8486947b34f47456853a9b33a6f1,2013-05,Dorset Police,Dorset Police,-2.497055,50.907526,On or near WATERY LANE,E01020508,West Dorset 002B,Investigation complete; no suspect identified
5a4ff9a2b912d499731e7a4e5ebb25aa088c4cf1b093b2ae492c64014c834d3a,2013-05,Dorset Police,Dorset Police,-2.456734,50.619323,On or near CARLTON ROAD SOUTH,E01020553,Weymouth and Portland 004A,Investigation complete; no suspect identified
b81540b61d5765c9da368ce8b238b46743e3f11d41024cec8f307ce292ba46b1,2013-05,Dorset Police,Dorset Police,-2.424787,50.550163,On or near VICTORIA ROAD,E01020563,Weymouth and Portland 008A,Investigation complete; no suspect identified
997afbf2cfddf048e3f97690fb0c67e5ff7ad24b11a52e11e360511dbd978217,2013-05,Dorset Police,Dorset Police,-1.860588,50.781313,On or near Sports/Recreation Area,E01020365,Christchurch 001D,Investigation complete; no suspect identified
f54cd2cd0f16b92046040cd071b14f874e3f44ca9517ba4831a92dfdea9ea638,2013-05,Dorset Police,Dorset Police,-2.075616,50.795894,On or near TATTERSHALL GARDENS,E01020410,East Dorset 005D,Investigation complete; no suspect identified
d1b003921b9dc48d1849208cb77f7995120605c1e07aa0e1929835db40622078,2013-05,Dorset Police,Dorset Police,-2.252855,50.905217,On or near SEYMER CLOSE,E01020446,North Dorset 005C,Investigation complete; no suspect identified
fb6383d0680b8da4ea80491e197e627bc13b6d018257079ce38bc30256fec925,2013-05,Dorset Police,Dorset Police,-2.461545,50.605401,On or near PORTMORE GARDENS,E01020582,Weymouth and Portland 004F,Investigation complete; no suspect identified
5a22a2df8802f4d6e50520e848ddd251ff78f4b5c02570489c38d987537d795d,2013-05,Dorset Police,Dorset Police,-2.304927,50.901757,On or near Park/Open Space,E01020441,North Dorset 008D,Investigation complete; no suspect identified
90d26eb9cbeab617fb031c4106615662ab56709dc078dec5f5d88e6be12fa03c,2013-05,Dorset Police,Dorset Police,-2.601664,50.666768,On or near RED LANE,E01020512,West Dorset 012A,Investigation complete; no suspect identified
7e68e45d26c174987afe2e439e55479c015879e293468a4a530c1c49e3db1c89,2013-05,Dorset Police,Dorset Police,-1.843698,50.720636,On or near UNDERCLIFF ROAD,E01015291,Bournemouth 021E,Investigation complete; no suspect identified
5ad0fcf8824c2ee24f671ae5c01b139c004955be7b57170c1641ebfe153700f7,2013-05,Dorset Police,Dorset Police,-1.796272,50.726840,On or near HORSA COURT,E01015300,Bournemouth 020E,Investigation complete; no suspect identified
abc6c417c547edc311c92d71f393869c711279501d4b7776f755a6eafb7e3653,2013-05,Dorset Police,Dorset Police,-1.887784,50.773410,On or near BRIDGE PLACE,E01015306,Bournemouth 001D,Investigation complete; no suspect identified
0eea57be4a3f5ce1d0323abc4e737cc1f9d51bfa6bed53fe0feacc47b989f9ad,2013-05,Dorset Police,Dorset Police,-1.920583,50.758851,On or near FROST ROAD,E01015307,Bournemouth 005A,Investigation complete; no suspect identified
bb3d39f3e5eb6526644c4daef3e2589824a9c2ebae6756ca48018a2c23b3a59d,2013-05,Dorset Police,Dorset Police,-1.856653,50.732289,On or near WILKINS GARDENS,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
4185f8fbb4c9663a02bc33625a88fbc906a1f864a4b18da01791ca79d6b97f29,2013-05,Dorset Police,Dorset Police,-2.013729,50.713932,On or near LULWORTH CLOSE,E01015426,Poole 016D,Investigation complete; no suspect identified
93eff5de9e90bb5d3ac6be08ae69de50399709b84ebb06de1ef7a7c1bb71a720,2013-05,Dorset Police,Dorset Police,-1.848008,50.723924,On or near KNOLE ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
abcd05f3025457593bbfe72dfd125db16afeb7b9330787c0844935454d71f90f,2013-05,Dorset Police,Dorset Police,-1.900961,50.759070,On or near Petrol Station,E01015310,Bournemouth 007A,Investigation complete; no suspect identified
cad4fa78605f10bbe7b1063d2d8b64de07c3996eeb10979ea07ea67d6e124b6a,2013-05,Dorset Police,Dorset Police,-1.859060,50.723407,On or near ANNERLEY ROAD,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
e78f8d10faf211f9108a5fe36a52cdec4301fd8bff4f8049a078c4096f633b85,2013-05,Dorset Police,Dorset Police,-1.874690,50.721887,On or near Supermarket,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
6ec00bbfebf50ebbadc16aabaf0c61aa760fb2062f67ac1d8eec5659ea1e5a5c,2013-05,Dorset Police,Dorset Police,-1.857936,50.729683,On or near METHUEN CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
e2c8606b8b99c3c5bbcab379db689414c5fbf0ba066ed715356757f3d866395f,2013-05,Dorset Police,Dorset Police,-1.784957,50.722701,On or near BARING ROAD,E01015295,Bournemouth 020A,Investigation complete; no suspect identified
1629cd34c5cafa2747a8917d99003effeefca26d7485844e9a6f5844c55dd227,2013-05,Dorset Police,Dorset Police,-1.889800,50.772576,On or near MARKHAM CLOSE,E01015306,Bournemouth 001D,Investigation complete; no suspect identified
40bede1627717c9d15d82f84e828f8647faa10bae15f724e1fc41ec74fd4bcfa,2013-05,Dorset Police,Dorset Police,-1.853001,50.753606,On or near BELMONT AVENUE,E01015354,Bournemouth 004F,Investigation complete; no suspect identified
faadaabded04dcd2868d7404181beb4c88c00cb0860b0c07813cfc19bb9658cf,2013-05,Dorset Police,Dorset Police,-1.905325,50.746241,On or near WALLIS ROAD,E01015355,Bournemouth 007C,Investigation complete; no suspect identified
2135bae82998c7505a17d310049b7b8fc74f49a7c5baf03601f046ae05c9a698,2013-05,Dorset Police,Dorset Police,-1.928804,50.741456,On or near MILBORNE CRESCENT,E01015384,Poole 007E,Investigation complete; no suspect identified
a415d599913432f2750cf0a8f0281ff351fa9174673a40a220ea2975f67b80c1,2013-05,Dorset Police,Dorset Police,-1.979380,50.751458,On or near HASLER ROAD,E01015414,Poole 004C,Investigation complete; no suspect identified
935294f51e2d794979f3e90f605a81eb8f60e3e240bf4778fb1e2a060238dae9,2013-05,Dorset Police,Dorset Police,-1.953853,50.734571,On or near WALTON ROAD,E01015440,Poole 011A,Investigation complete; no suspect identified
4a02ec0b6eaa881c42af6196214409df3d66be867319a316397dd399c608feb0,2013-05,Dorset Police,Dorset Police,-1.973117,50.721978,On or near Hospital,E01015468,Poole 015D,Investigation complete; no suspect identified
f9e1b01cb52168dc809049cb2ba490bd743a3633e2328bd417502a4d3e3170db,2013-05,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
81987c64abba49f8f699707e7743cd633e056a7aeb01c056a82e92dd11322fd7,2013-05,Dorset Police,Dorset Police,-1.844341,50.723380,On or near ST JOHN'S ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
08ea30dc598e726816099b9c7f6d5f4e44d94edd84ce5cd329c17d87c8f78768,2013-05,Dorset Police,Dorset Police,-1.868370,50.727492,On or near LANSDOWNE ROAD,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
a5afe0b982cb3b131c48c1699d0ba95019d1eaaf552f4820eada81d465302a3f,2013-05,Dorset Police,Dorset Police,-1.862831,50.761325,On or near IWERNE CLOSE,E01015351,Bournemouth 004C,Investigation complete; no suspect identified
946f77a6f97983bf85f7808a927f8a6d05e98b7f12d24817e29b323ed6918f78,2013-05,Dorset Police,Dorset Police,-1.801664,50.731615,On or near SEAFIELD DRIVE,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
843553b4c4a05592bd5bed173b32eac796acf30d031c32910759ccbfd0d91b24,2013-05,Dorset Police,Dorset Police,-1.881475,50.716418,On or near KERLEY ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
96a55c78c0cdb113a42f806ed8fbb7419fa400b52e4197f8d8fa3721315edbf1,2013-05,Dorset Police,Dorset Police,-1.972696,50.739703,On or near LEAROYD ROAD,E01015407,Poole 005A,Investigation complete; no suspect identified
7f2b1bf6114ae55c30ca8aea574ba4f6e1999bba1e2d649320f9111db825affb,2013-05,Dorset Police,Dorset Police,-1.988197,50.748923,On or near MARSHAL ROAD,E01015421,Poole 006E,Investigation complete; no suspect identified
d6d5d6abf6abf099a38c54453a58883bdfe7d6accfd05242593138bc0e1ba1e9,2013-05,Dorset Police,Dorset Police,-1.961294,50.783485,On or near HAWKER CLOSE,E01015431,Poole 001A,Investigation complete; no suspect identified
881d8f86234e012b0b1ebd94f6fe50d26371fc69b74d74e098a3627d5121c330,2013-05,Dorset Police,Dorset Police,-1.933642,50.727763,On or near ALEXANDRA ROAD,E01015461,Poole 013C,Investigation complete; no suspect identified
ed7d6cd0d36bf79a4f09c9785e76c48ab1e407d68c319d4ecf9e598888617dab,2013-05,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
4d772b36772248d924e34370fc4e5759962b985f0237dade02263a487ee3bd7a,2013-05,Dorset Police,Dorset Police,-1.881070,50.753467,On or near MIDDLETON ROAD,E01015323,Bournemouth 006B,Investigation complete; no suspect identified
18253d4c3a1e64d66b5f8f7829e09bbd5f886cbe1ea5fbfbf8c857ded5663338,2013-05,Dorset Police,Dorset Police,-1.913111,50.759035,On or near PILOT HIGHT ROAD,E01015309,Bournemouth 005B,Investigation complete; no suspect identified
268bb134cc43a690b7cc44d5d2ef06de1df4498cbf9dfcddfe3bb23fb0a49870,2013-05,Dorset Police,Dorset Police,-1.890703,50.762451,On or near HOXLEY ROAD,E01015334,Bournemouth 003C,Investigation complete; no suspect identified
6e636416b54d292c4fce247ce6f82e87608719fe686302b5180c904860d5f0a8,2013-05,Dorset Police,Dorset Police,-1.917426,50.764299,On or near HOLLOWAY AVENUE,E01015312,Bournemouth 005C,Investigation complete; no suspect identified
65bf852b7126e5d37416cf0b954bada8c2888c0b12ba9e403ca3374f51dc53b0,2013-05,Dorset Police,Dorset Police,-1.826397,50.752544,On or near BIRCH DRIVE,E01015338,Bournemouth 008A,Investigation complete; no suspect identified
6ff15d2719d80269049f0bb45531dc068b0d2854a1d90fd2f20a28a75303bf02,2013-05,Dorset Police,Dorset Police,-1.859951,50.757068,On or near TARRANT ROAD,E01015349,Bournemouth 004B,Investigation complete; no suspect identified
a2ba6e4faf5e980f9568c861daf385ae1064c59bb35a577cacbe85e5af2648d1,2013-05,Dorset Police,Dorset Police,-1.895392,50.751503,On or near COLUMBIAN WAY,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
24959592c758ce4e8acf6ea45892594bc76bc504aedac4c8ce2091b0fa123d56,2013-05,Dorset Police,Dorset Police,-1.863857,50.740103,On or near Supermarket,E01015373,Bournemouth 010D,Investigation complete; no suspect identified
a0861a85a5812327c86c594e31fe5114080633ce955b7480b4a450943470253d,2013-05,Dorset Police,Dorset Police,-1.882049,50.741823,On or near OSBORNE ROAD,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
e69dff0c1a05fd5822cad379ba764fa66ad4240e67ee13e41482adcf69ae5b00,2013-05,Dorset Police,Dorset Police,-1.897709,50.741784,On or near Further/Higher Educational Building,E01015388,Poole 009C,Investigation complete; no suspect identified
53c0c50c4874934d09ee2c774a429465c331006c3b087e1858894dd9751013da,2013-05,Dorset Police,Dorset Police,-2.001252,50.744418,On or near PRIORS ROAD,E01015418,Poole 006B,Investigation complete; no suspect identified
18a98a6b73479d357c69096a1c2b4e173666f891a2c55eaefb421c513650667e,2013-05,Dorset Police,Dorset Police,-1.943724,50.732013,On or near UPPLEBY ROAD,E01015441,Poole 008C,Investigation complete; no suspect identified
8d48f248872a3a9e70fc84139a51f845a1ab9977bde7760b61869480aa8c74ed,2013-05,Dorset Police,Dorset Police,-1.898077,50.768141,On or near WIMBORNE ROAD,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
ca3ebc6598b32f908c9f344acdb721944b8678c82eec62cf88a9525521debe35,2013-05,Dorset Police,Dorset Police,-1.847146,50.732070,On or near CURZON ROAD,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
48794e25bb2b592d4ce704e6876dfc97273047f313ec18e5b0e50259eda868a1,2013-05,Dorset Police,Dorset Police,-1.872087,50.725706,On or near DEAN PARK ROAD,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
292a70adcea48c111e01b642f0090ef1fa1d79fbcd4b189e61f3732d914d11a5,2013-05,Dorset Police,Dorset Police,-1.964408,50.736193,On or near DALE CLOSE,E01015449,Poole 011C,Investigation complete; no suspect identified
e36940a769b48079bdfae25c5625e4aad2990cc33f5bf41640c51a639c4894dd,2013-05,Dorset Police,Dorset Police,-1.989532,50.740542,On or near Supermarket,E01015421,Poole 006E,Investigation complete; no suspect identified
1a5fff97c7b8ec4e1af2c2555dfd695d486d6ebf30f4784d5cbaaba46a578df8,2013-05,Dorset Police,Dorset Police,-1.854514,50.722907,On or near CHRISTCHURCH ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
fe3bb51b4b5d2381bcf77ab94f1b88b0909269efab9d7926e02dd0aad27c718a,2013-05,Dorset Police,Dorset Police,-1.888770,50.770120,On or near KEEBLE CRESCENT,E01015306,Bournemouth 001D,Investigation complete; no suspect identified
180df614e96fb075ad64dbe54a10b0fcb1acaaaef9432f88043ac65ec6c674ee,2013-05,Dorset Police,Dorset Police,-1.925959,50.739233,On or near ARNE AVENUE,E01015384,Poole 007E,Investigation complete; no suspect identified
489a860ad1700c90fabac18fb290bf47f310eed49c4fd37471be6cd24289a171,2013-05,Dorset Police,Dorset Police,-1.947609,50.729757,On or near ASHLEY ROAD,E01015457,Poole 011E,Investigation complete; no suspect identified
